job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0098,Computer Vision Engineer,AI Engineering,Entry,5,Bachelor's,145000.0,145000,280000,Singapore,Singapore,Fully Remote,SME (51-500),Automotive,cuda | image processing | pytorch | cnns | python | opencv | problem solving | communication,6.3,87,16.4,9.8,2025,12,0,1,0,Mid ($100-150k)
AIJOB0099,Robotics Engineer (AI),Robotics,Mid,4,Master's,252000.0,125000,240000,Remote,Global,Hybrid,Big Tech (FAANG+),Healthcare,control systems | c++ | ros | simulation | computer vision | python | leadership | communication | linux,13.2,76,7.9,6.8,2026,1,0,1,0,Senior ($200-300k)
AIJOB0100,AI Security Engineer,Security,Senior,10,Master's,233000.0,140000,260000,Zurich,Switzerland,On-site,Startup (1-50),Research,cybersecurity | red teaming | python | ml security | risk analysis | agile | sql,8.7,80,15.6,8.7,2026,1,1,0,0,Senior ($200-300k)
AIJOB0101,Senior ML Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,214000.0,180000,312000,Remote,Global,On-site,Startup (1-50),Finance,system design | machine learning operations | llm fine-tuning | pytorch | distributed systems | python | leadership | linux | statistics,13.4,96,53.6,8.8,2025,1,1,0,0,Senior ($200-300k)
AIJOB0102,AI Compliance Manager,Governance,Senior,9,Associate's,240000.0,100000,200000,San Francisco,USA,Fully Remote,Mid-size (501-5000),Automotive,risk management | legal knowledge | auditing | agile,15.3,68,7.8,9.1,2026,1,1,1,0,Senior ($200-300k)
AIJOB0103,NLP Engineer,AI Engineering,Entry,3,Associate's,145000.0,145000,290000,Los Angeles,USA,Fully Remote,Startup (1-50),Automotive,text processing | python | large language models | transformers | leadership,8.4,91,25.2,9.8,2025,12,0,1,0,Mid ($100-150k)
AIJOB0104,AI Business Analyst,Business,Senior,3,Master's,177000.0,95000,180000,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Energy,communication | python | data visualization | business analysis | sql | leadership,17.1,78,20.6,7.6,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0105,AI Agent Developer,AI Engineering,Senior,4,Bootcamp/Self-taught,261000.0,155000,290000,Sydney,Australia,Hybrid,Big Tech (FAANG+),Media,langchain | planning systems | tool use | python | autogen | api | linux | research | sql,12.2,96,53.7,7.5,2025,6,1,1,1,Senior ($200-300k)
AIJOB0106,AI Agent Developer,AI Engineering,Senior,3,Bachelor's,323000.0,155000,290000,Seattle,USA,Fully Remote,Enterprise (5000+),Energy,autogen | tool use | python | communication,13.6,96,50.0,9.3,2025,1,1,1,1,Elite (>$300k)
AIJOB0107,Deep Learning Engineer,AI Engineering,Senior,6,Master's,298000.0,141000,270000,Los Angeles,USA,Hybrid,Startup (1-50),Manufacturing,pytorch | gpu computing | tensorflow | cuda | neural networks | python | statistics | agile | leadership,6.5,89,7.5,9.7,2026,2,1,1,0,Senior ($200-300k)
AIJOB0108,Deep Learning Engineer,AI Engineering,Senior,6,Bachelor's,253000.0,141000,270000,Singapore,Singapore,On-site,Mid-size (501-5000),Manufacturing,python | tensorflow | neural networks | pytorch | communication,7.0,89,11.1,8.1,2026,2,1,0,0,Senior ($200-300k)
AIJOB0109,Computer Vision Engineer,AI Engineering,Senior,8,Master's,336000.0,145000,280000,Remote,Global,Fully Remote,Enterprise (5000+),Finance,opencv | image processing | cnns | python | sql | leadership | problem solving,7.7,87,24.1,7.6,2026,1,1,1,0,Elite (>$300k)
AIJOB0110,Senior ML Engineer,AI Engineering,Mid,5,Associate's,180000.0,180000,312000,Austin,USA,Hybrid,Startup (1-50),Research,distributed systems | machine learning operations | python | llm fine-tuning | pytorch | system design | leadership,17.8,96,16.3,9.1,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB0111,Data Scientist,Data Science,Mid,6,Master's,217000.0,138000,195000,Boston,USA,On-site,Big Tech (FAANG+),Research,sql | ml algorithms | scikit-learn | python | statistics | research | communication,7.8,92,76.9,8.5,2026,1,0,0,0,Senior ($200-300k)
AIJOB0112,Senior ML Engineer,AI Engineering,Senior,5,Associate's,281000.0,180000,312000,Sydney,Australia,Fully Remote,Enterprise (5000+),Media,python | machine learning operations | llm fine-tuning | system design | problem solving | git,10.3,96,80.8,8.6,2026,2,1,1,0,Senior ($200-300k)
AIJOB0113,ML Engineer,AI Engineering,Entry,8,Master's,187000.0,120000,280000,Seattle,USA,Hybrid,Mid-size (501-5000),Healthcare,pytorch | kubernetes | sql | cloud | git | agile,13.7,97,77.0,8.6,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0114,AI Compliance Manager,Governance,Senior,6,Bachelor's,137000.0,100000,200000,Austin,USA,Hybrid,Startup (1-50),Education,documentation | legal knowledge | risk management | agile,11.6,68,28.5,7.6,2026,3,1,1,0,Mid ($100-150k)
AIJOB0115,LLM Engineer,AI Engineering,Senior,2,Master's,360000.0,160000,300000,Seattle,USA,On-site,Big Tech (FAANG+),Finance,llm api | retrieval augmented generation | vector databases | fine-tuning | prompt engineering | statistics | git,5.2,98,41.3,7.0,2025,3,1,0,1,Elite (>$300k)
AIJOB0116,Prompt Engineer,AI Engineering,Senior,3,Bachelor's,231000.0,90000,200000,Zurich,Switzerland,Hybrid,Big Tech (FAANG+),Government,testing | documentation | python | sql | agile,3.6,82,27.5,9.4,2026,3,1,1,1,Senior ($200-300k)
AIJOB0117,AI Security Engineer,Security,Mid,7,Master's,192000.0,140000,260000,Chicago,USA,Fully Remote,Enterprise (5000+),Education,ml security | cybersecurity | red teaming | risk analysis | cloud | agile,11.6,80,28.6,8.7,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0118,Deep Learning Engineer,AI Engineering,Mid,9,PhD,150000.0,141000,270000,Zurich,Switzerland,Hybrid,Startup (1-50),Retail,gpu computing | neural networks | tensorflow | pytorch | cuda | problem solving | linux,9.6,89,10.0,7.2,2026,2,0,1,0,Mid ($100-150k)
AIJOB0119,MLOps Engineer,ML Operations,Mid,9,PhD,270000.0,130000,260000,Remote,Global,On-site,Big Tech (FAANG+),Research,docker | python | mlflow | kubernetes | cloud | monitoring | leadership | sql | research,16.0,93,75.7,6.3,2026,2,0,0,0,Senior ($200-300k)
AIJOB0120,Multimodal AI Engineer,AI Engineering,Senior,4,Master's,257000.0,160000,300000,Remote,Global,On-site,SME (51-500),Media,api | fine-tuning | python | vision-language models | pytorch | cloud | leadership | problem solving,17.7,90,22.5,9.1,2026,1,1,0,0,Senior ($200-300k)
AIJOB0121,Data Scientist,Data Science,Mid,7,Associate's,138000.0,138000,195000,London,UK,Hybrid,Mid-size (501-5000),Research,sql | scikit-learn | python | data visualization | ml algorithms | statistics | leadership,7.1,92,57.0,7.7,2025,11,0,1,0,Mid ($100-150k)
AIJOB0122,AI Business Analyst,Business,Senior,4,Bachelor's,125000.0,95000,180000,Dubai,UAE,Fully Remote,SME (51-500),Education,sql | communication | business analysis | data visualization | agile | statistics,13.2,78,13.7,6.4,2026,2,1,1,0,Mid ($100-150k)
AIJOB0123,AI Product Manager,Product,Entry,6,Bachelor's,140000.0,140000,260000,Seattle,USA,On-site,Mid-size (501-5000),Education,product strategy | ai literacy | stakeholder management | data analysis | agile | linux | statistics | cloud,12.1,85,9.6,8.4,2026,1,0,0,0,Mid ($100-150k)
AIJOB0124,Generative AI Engineer,AI Engineering,Senior,2,Associate's,150000.0,150000,295000,Beijing,China,Hybrid,SME (51-500),Healthcare,generative ai api | fine-tuning | python | large language models | leadership,10.0,95,23.3,8.5,2026,3,1,1,1,Mid ($100-150k)
AIJOB0125,AI Product Manager,Product,Senior,6,Associate's,140000.0,140000,260000,Beijing,China,On-site,Enterprise (5000+),Manufacturing,data analysis | ai literacy | stakeholder management | agile | problem solving | git | linux,11.1,85,9.6,8.6,2026,2,1,0,0,Mid ($100-150k)
AIJOB0126,RAG Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,336000.0,145000,280000,Austin,USA,Fully Remote,Big Tech (FAANG+),Manufacturing,search systems | vector databases | embeddings | langchain | linux,7.3,94,78.2,9.6,2026,1,1,1,1,Elite (>$300k)
AIJOB0127,LLM Engineer,AI Engineering,Senior,5,Bootcamp/Self-taught,327000.0,160000,300000,Tokyo,Japan,Hybrid,Big Tech (FAANG+),Automotive,retrieval augmented generation | llm api | python | fine-tuning | vector databases | prompt engineering | sql | agile,4.2,98,48.4,8.8,2026,3,1,1,1,Elite (>$300k)
AIJOB0128,AI Security Engineer,Security,Entry,8,PhD,248000.0,140000,260000,Boston,USA,Fully Remote,Big Tech (FAANG+),Retail,cybersecurity | red teaming | python | risk analysis | ml security | communication,8.3,80,11.6,9.3,2025,2,0,1,0,Senior ($200-300k)
AIJOB0129,AI Compliance Manager,Governance,Senior,5,Associate's,121000.0,100000,200000,London,UK,Fully Remote,SME (51-500),Manufacturing,risk management | auditing | eu ai act | documentation | legal knowledge | agile | leadership | linux,10.9,68,19.3,9.6,2026,3,1,1,0,Mid ($100-150k)
AIJOB0130,Data Scientist,Data Science,Entry,3,PhD,168000.0,138000,195000,Austin,USA,Hybrid,Enterprise (5000+),Energy,statistics | ml algorithms | sql | python | cloud | research | linux,7.4,92,42.4,6.3,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB0131,LLM Engineer,AI Engineering,Senior,4,Bootcamp/Self-taught,232000.0,160000,300000,Dubai,UAE,Fully Remote,Mid-size (501-5000),Automotive,vector databases | python | retrieval augmented generation | statistics | git | cloud,8.8,98,51.1,7.2,2025,9,1,1,1,Senior ($200-300k)
AIJOB0132,AI Business Analyst,Business,Senior,8,PhD,216000.0,95000,180000,Austin,USA,Hybrid,Big Tech (FAANG+),Healthcare,sql | communication | business analysis | git,8.0,78,29.0,6.8,2026,1,1,1,0,Senior ($200-300k)
AIJOB0133,AI Agent Developer,AI Engineering,Senior,4,Bachelor's,193000.0,155000,290000,Paris,France,Hybrid,SME (51-500),Government,autogen | langchain | python | agile | communication,15.0,96,15.1,7.8,2025,4,1,1,1,Upper-Mid ($150-200k)
AIJOB0134,AI Security Engineer,Security,Entry,9,PhD,140000.0,140000,260000,Zurich,Switzerland,Hybrid,Startup (1-50),Finance,ml security | red teaming | cybersecurity | python | risk analysis | git,16.8,80,8.4,8.9,2026,1,0,1,0,Mid ($100-150k)
AIJOB0135,AI Agent Developer,AI Engineering,Entry,5,Associate's,155000.0,155000,290000,Austin,USA,On-site,Startup (1-50),Finance,api | langchain | planning systems | tool use | autogen | git,9.2,96,68.3,7.3,2026,1,0,0,1,Upper-Mid ($150-200k)
AIJOB0136,NLP Engineer,AI Engineering,Mid,7,Associate's,145000.0,145000,290000,Berlin,Germany,Hybrid,Startup (1-50),Research,text processing | bert | transformers | problem solving | leadership | communication,7.5,91,72.2,9.0,2025,7,0,1,0,Mid ($100-150k)
AIJOB0137,Data Scientist,Data Science,Entry,2,Associate's,138000.0,138000,195000,London,UK,Fully Remote,Enterprise (5000+),Education,sql | statistics | scikit-learn | ml algorithms | data visualization | leadership | linux,8.4,92,16.2,6.3,2025,1,0,1,0,Mid ($100-150k)
AIJOB0138,ML Engineer,AI Engineering,Senior,9,Associate's,241000.0,120000,280000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Automotive,python | kubernetes | pytorch | machine learning operations | sql | tensorflow | leadership,9.6,97,38.9,8.2,2026,3,1,1,0,Senior ($200-300k)
AIJOB0139,Multimodal AI Engineer,AI Engineering,Senior,3,Master's,354000.0,160000,300000,Seattle,USA,Fully Remote,Mid-size (501-5000),Technology,python | api | pytorch | fine-tuning | linux | git,15.0,90,9.1,9.6,2026,3,1,1,0,Elite (>$300k)
AIJOB0140,Computer Vision Engineer,AI Engineering,Mid,4,PhD,219000.0,145000,280000,Chicago,USA,Hybrid,Mid-size (501-5000),Education,pytorch | cnns | cuda | git | agile | problem solving,5.5,87,17.5,8.2,2025,5,0,1,0,Senior ($200-300k)
AIJOB0141,AI Compliance Manager,Governance,Entry,3,Master's,176000.0,100000,200000,Boston,USA,On-site,Big Tech (FAANG+),Healthcare,eu ai act | risk management | auditing | statistics | cloud,17.6,68,5.9,9.1,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0142,Prompt Engineer,AI Engineering,Mid,3,Bootcamp/Self-taught,112000.0,90000,200000,London,UK,Fully Remote,Mid-size (501-5000),Media,prompt design | testing | python | documentation | natural language processing | communication,9.7,82,6.7,7.8,2025,5,0,1,1,Mid ($100-150k)
AIJOB0143,AI Product Manager,Product,Senior,6,Bachelor's,312000.0,140000,260000,Seattle,USA,On-site,Big Tech (FAANG+),Automotive,stakeholder management | ai literacy | agile | data analysis | product strategy | leadership,17.3,85,5.6,8.1,2026,3,1,0,0,Elite (>$300k)
AIJOB0144,AI Engineer,AI Engineering,Senior,6,PhD,172000.0,100000,250000,Toronto,Canada,On-site,Startup (1-50),Finance,pytorch | docker | python | agile,10.3,95,76.7,7.6,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB0145,Generative AI Engineer,AI Engineering,Entry,8,Associate's,190000.0,150000,295000,Seattle,USA,Fully Remote,Big Tech (FAANG+),Government,python | large language models | deployment | generative ai api | diffusion models | fine-tuning | agile | statistics,15.4,95,38.2,7.0,2025,4,0,1,1,Upper-Mid ($150-200k)
AIJOB0146,Senior Data Scientist,Data Science,Mid,12,Bachelor's,157000.0,157000,218000,Bangalore,India,On-site,Startup (1-50),Finance,machine learning | python | causal inference | deep learning | advanced statistics | research | agile,8.7,90,12.6,8.7,2026,1,0,0,0,Upper-Mid ($150-200k)
AIJOB0147,AI Product Manager,Product,Mid,4,PhD,180000.0,140000,260000,Austin,USA,On-site,Startup (1-50),Automotive,stakeholder management | data analysis | product strategy | agile | ai literacy | leadership | problem solving,9.0,85,24.8,6.5,2025,4,0,0,0,Upper-Mid ($150-200k)
AIJOB0148,Senior Data Scientist,Data Science,Senior,9,Bachelor's,261600.0,157000,218000,Los Angeles,USA,On-site,Enterprise (5000+),Manufacturing,python | leadership | advanced statistics | research | linux | git,9.6,90,6.3,9.5,2026,3,1,0,0,Senior ($200-300k)
AIJOB0149,LLM Engineer,AI Engineering,Senior,3,Bootcamp/Self-taught,238000.0,160000,300000,Remote,Global,Hybrid,Startup (1-50),Energy,fine-tuning | vector databases | retrieval augmented generation | python | problem solving,7.5,98,51.4,9.4,2026,1,1,1,1,Senior ($200-300k)
AIJOB0150,Computer Vision Engineer,AI Engineering,Senior,6,Master's,238000.0,145000,280000,Sydney,Australia,Hybrid,SME (51-500),Government,cnns | pytorch | cuda | research | statistics | leadership,3.2,87,19.9,6.1,2026,2,1,1,0,Senior ($200-300k)
AIJOB0151,ML Engineer,AI Engineering,Senior,5,Associate's,313000.0,120000,280000,Remote,Global,Fully Remote,Big Tech (FAANG+),Manufacturing,pytorch | sql | tensorflow | communication | cloud,17.9,97,27.7,6.9,2025,12,1,1,0,Elite (>$300k)
AIJOB0152,AI Infrastructure Eng,Infrastructure,Entry,7,PhD,217000.0,140000,270000,Singapore,Singapore,On-site,Big Tech (FAANG+),Technology,storage | kubernetes | distributed systems | cuda | linux | research,10.3,85,10.5,8.0,2025,10,0,0,0,Senior ($200-300k)
AIJOB0153,Deep Learning Engineer,AI Engineering,Mid,5,PhD,197000.0,141000,270000,Austin,USA,Hybrid,Mid-size (501-5000),Manufacturing,python | gpu computing | tensorflow | cuda | cloud | git,4.0,89,8.9,9.6,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0154,AI Agent Developer,AI Engineering,Senior,3,Master's,214000.0,155000,290000,Toronto,Canada,On-site,SME (51-500),Energy,autogen | api | langchain | python | planning systems | tool use | sql | linux | statistics,13.7,96,83.4,6.5,2026,1,1,0,1,Senior ($200-300k)
AIJOB0155,Data Engineer (AI),Data Engineering,Entry,4,PhD,130000.0,130000,220000,Toronto,Canada,Hybrid,SME (51-500),Technology,spark | feature stores | python | sql | git,15.3,88,29.2,9.4,2026,2,0,1,0,Mid ($100-150k)
AIJOB0156,Data Engineer (AI),Data Engineering,Entry,6,Bootcamp/Self-taught,130000.0,130000,220000,Tokyo,Japan,Fully Remote,Enterprise (5000+),Retail,spark | airflow | python | dbt | sql | statistics,8.7,88,9.3,7.4,2026,3,0,1,0,Mid ($100-150k)
AIJOB0157,Senior ML Engineer,AI Engineering,Senior,7,Bachelor's,373000.0,180000,312000,Toronto,Canada,Hybrid,Big Tech (FAANG+),Retail,pytorch | python | llm fine-tuning | distributed systems | machine learning operations | system design | leadership | problem solving,11.0,96,22.0,7.5,2026,2,1,1,0,Elite (>$300k)
AIJOB0158,Senior Data Scientist,Data Science,Entry,12,Bootcamp/Self-taught,157000.0,157000,218000,New York,USA,Hybrid,Mid-size (501-5000),Finance,python | leadership | advanced statistics | deep learning | agile | git | research,5.8,90,17.2,8.5,2025,9,0,1,0,Upper-Mid ($150-200k)
AIJOB0159,LLM Engineer,AI Engineering,Senior,2,PhD,344000.0,160000,300000,Chicago,USA,Hybrid,Mid-size (501-5000),Finance,retrieval augmented generation | vector databases | fine-tuning | python | llm api | sql | linux | git,8.7,98,45.2,8.9,2025,1,1,1,1,Elite (>$300k)
AIJOB0160,LLM Engineer,AI Engineering,Senior,5,Associate's,293000.0,160000,300000,Dubai,UAE,Fully Remote,Enterprise (5000+),Healthcare,python | retrieval augmented generation | vector databases | fine-tuning | prompt engineering | research,4.2,98,30.5,6.7,2025,2,1,1,1,Senior ($200-300k)
AIJOB0161,Multimodal AI Engineer,AI Engineering,Mid,8,Associate's,160000.0,160000,300000,Amsterdam,Netherlands,Hybrid,SME (51-500),Retail,python | api | pytorch | leadership | statistics,17.2,90,5.3,8.7,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0162,Data Scientist,Data Science,Mid,8,Associate's,138000.0,138000,195000,Amsterdam,Netherlands,Hybrid,SME (51-500),Government,python | data visualization | ml algorithms | leadership | statistics,7.6,92,56.8,7.8,2025,7,0,1,0,Mid ($100-150k)
AIJOB0163,Senior Data Scientist,Data Science,Senior,10,Bachelor's,157000.0,157000,218000,Beijing,China,Hybrid,Big Tech (FAANG+),Retail,python | machine learning | causal inference | advanced statistics | statistics,8.9,90,26.5,8.6,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0164,Senior Data Scientist,Data Science,Senior,6,PhD,229000.0,157000,218000,Paris,France,Hybrid,Enterprise (5000+),Technology,machine learning | advanced statistics | leadership | causal inference | statistics,4.1,90,12.8,7.9,2025,9,1,1,0,Senior ($200-300k)
AIJOB0165,AI Business Analyst,Business,Mid,3,Master's,176000.0,95000,180000,San Francisco,USA,Hybrid,SME (51-500),Education,data visualization | sql | python | communication | agile | statistics,14.4,78,8.1,6.1,2025,10,0,1,0,Upper-Mid ($150-200k)
AIJOB0166,AI Solutions Architect,Architecture,Senior,10,PhD,336000.0,180000,320000,Chicago,USA,Fully Remote,Enterprise (5000+),Energy,machine learning | system design | python | linux,10.1,84,10.5,6.9,2025,11,1,1,0,Elite (>$300k)
AIJOB0167,Prompt Engineer,AI Engineering,Entry,2,Bootcamp/Self-taught,90000.0,90000,200000,Dubai,UAE,Hybrid,Startup (1-50),Manufacturing,llm api | python | testing | agile | cloud | leadership,4.5,82,12.6,8.0,2026,3,0,1,1,Entry (<$100k)
AIJOB0168,Data Scientist,Data Science,Senior,6,Associate's,234000.0,138000,195000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Retail,sql | python | scikit-learn | data visualization | statistics | agile,9.7,92,62.6,6.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0169,ML Engineer,AI Engineering,Senior,10,Master's,120000.0,120000,280000,Beijing,China,Fully Remote,Enterprise (5000+),Research,tensorflow | machine learning operations | kubernetes | pytorch | python | problem solving | communication | statistics,14.9,97,61.6,7.8,2026,2,1,1,0,Mid ($100-150k)
